name,circulating_supply,max_supply,symbol,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percentage_change_1h,percentage_change_24h,percentage_change_7d,price,volume_24h
Xaurum,71186136,71186136,XAUR,1646539,1.28307442233285,1.5162760522697,20.0994883706416,1.28307442233285,1.5162760522697,20.0994883706416,0.02342683,29410
Californium,0,2510000,CF,0,3.94717132653718,-6.34343300850599,24.7558330602927,3.94717132653718,-6.34343300850599,24.7558330602927,0.00842309,317
Advanced Integrated Blocks,9646423,31415926536,AIB,73325,1.35376529570192,-0.644947431653206,23.9509945786492,1.35376529570192,-0.644947431653206,23.9509945786492,0.00767814,6334
Sphere,12484344,12484344,SPHR,2314049,0.0,-0.674363415279887,20.5282129982836,0.0,-0.674363415279887,20.5282129982836,0.185356,4
Medic Coin,433308650,500000000,MEDIC,49377,0.0,0.0,-7.51746771227908,0.0,0.0,-7.51746771227908,0.00011395,0
Universal Currency,0,210000000,UNIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00557367,0
ParkByte,5949908,25000000,PKB,38948,0.0,0.0,-3.54386387759893,0.0,0.0,-3.54386387759893,0.00654595,0
Gambit,401469,401469,GAM,4025813,0.0,0.345874647688721,0.227107288038349,0.0,0.345874647688721,0.227107288038349,10.03,761
Bata,5055189,10000000,BTA,130318,0.0,-5.84538056736135,60.7220718211693,0.0,-5.84538056736135,60.7220718211693,0.02577897,0
AudioCoin,1106637474,10500000000,ADC,721250,0.0,-4.42469888289723,223.207288690655,0.0,-4.42469888289723,223.207288690655,0.00065175,0
Android chain,0,880000000,ADC,0,3.7526519205552,-1.18543994337844,-8.9203522483111,3.7526519205552,-1.18543994337844,-8.9203522483111,5.928e-05,826
Synergy,4905457,0,SNRG,287616,29.6418199235458,-5.53369504803797,19.3877932567185,29.6418199235458,-5.53369504803797,19.3877932567185,0.058632,5
Fujicoin,2439987034,10000000000,FJC,769501,0.0,0.0,0.0,0.0,0.0,0.0,0.00031537,0
EuropeCoin,0,32000000,ERC,0,0.0,0.0,-19.8863403406163,0.0,0.0,-19.8863403406163,0.01455316,0
Ratecoin,0,75000000,XRA,0,0.0,0.0,0.483698302027286,0.0,0.0,0.483698302027286,0.0004071,0
Crevacoin,0,7200000000,CREVA,0,0.0,0.0,0.0,0.0,0.0,0.0,5.832e-05,0
BitZeny,0,250000000,ZNY,0,0.0,1.94572371390718,61.2391472963918,0.0,1.94572371390718,61.2391472963918,0.0015175,0
BowsCoin,0,21000000,BSC,0,0.0,0.0,0.565987095482541,0.0,0.0,0.565987095482541,0.00747884,0
Benscoin,0,71000000,BSC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014604,179
Chaincoin,19587143,23000000,CHC,126148,1.21322093178108,-25.6777976165785,321.910537687213,1.21322093178108,-25.6777976165785,321.910537687213,0.00652713,7687
Sprouts,0,0,SPRTS,0,-0.252125398244005,-34.4890174227995,20.5996384101302,-0.252125398244005,-34.4890174227995,20.5996384101302,3.9861e-08,21
Capricoin,1396820,208000000,CPS,66778,0.0,0.0,-25.7062093537563,0.0,0.0,-25.7062093537563,0.04780735,0
Manna,0,0,MANNA,0,0.114604833949739,-29.7175588309233,-12.4126087534474,0.114604833949739,-29.7175588309233,-12.4126087534474,0.0007841,1
Aeon,0,18400000,AEON,0,2.4397848521784,-3.32723428636385,18.5477262087165,2.4397848521784,-3.32723428636385,18.5477262087165,0.649249,4365
Ethereum,118672226,0,ETH,486856224880,-1.28278797564381,-7.13956108620731,-10.651845742444,-1.28278797564381,-7.13956108620731,-10.651845742444,4100.73,21083453462
SJWCoin,0,0,SJW,0,0.0,0.0,0.0,0.0,0.0,0.0,6.871e-05,0
Transfercoin,8296429,0,TX,3806145,0.0,9.06988753157987,0.0,0.0,9.06988753157987,0.0,0.458769,4
AmsterdamCoin,144045183,84000000,AMS,9820,0.0,0.0,-56.7229179456646,0.0,0.0,-56.7229179456646,6.817e-05,0
IDNI Agoras,0,42000000,AGRS,0,3.32235792071731,1.23234050099828,10.5309922252655,3.32235792071731,1.23234050099828,10.5309922252655,0.704775,7441
Siacoin,49615155000,0,SC,823964298,-1.23959128520978,-10.6387450194066,-28.7440968024945,-1.23959128520978,-10.6387450194066,-28.7440968024945,0.01657645,35244045
Bolivarcoin,15831160,25000000,BOLI,134126,0.0,26.1935710094726,42.0082476355066,0.0,26.1935710094726,42.0082476355066,0.00847227,3
Spacecoin,28909304,0,SPACE,61041,0.0,0.0,44.8153648581436,0.0,0.0,44.8153648581436,0.00211148,0
Pakcoin,74201185,182000000,PAK,495905,2.90421454487474,1.39960674271241,16.2554357803527,2.90421454487474,1.39960674271241,16.2554357803527,0.00656196,8184
Influxcoin,3086380,12000000,INFX,57196,0.0,0.0,149.162784233018,0.0,0.0,149.162784233018,0.01853167,0
Expanse,0,100000000,EXP,0,1.24892260482771,3.37267952426142,35.7561902509435,1.24892260482771,3.37267952426142,35.7561902509435,0.04642296,2256
SIBCoin,19312960,21000000,SIB,458521,0.0794685708397176,-5.14078349719922,-5.01392179675008,0.0794685708397176,-5.14078349719922,-5.01392179675008,0.02374162,265
Swing,5299323,40000000,SWING,284627,0.216658567066165,11.7387767153633,19.612234908941,0.216658567066165,11.7387767153633,19.612234908941,0.05371,15
Factom,9839481,0,FCT,13923536,0.76432013733756,0.999643816790409,17.9640235775099,0.76432013733756,0.999643816790409,17.9640235775099,1.42,12284
DUO Network,36544238,100000000,DUO,78092,1.73281911602881,0.140169864497778,27.4975340351014,1.73281911602881,0.140169864497778,27.4975340351014,0.00212334,72029
ParallelCoin,0,1000000,DUO,0,0.0,-2.51337568480743,0.0,0.0,-2.51337568480743,0.0,0.111526,0
Augur,6594839,6594839,REP,155379083,-3.20057752857213,-10.7616459920195,-13.4471569519557,-3.20057752857213,-10.7616459920195,-13.4471569519557,23.3,20173551
StrongHands,17640432957,29000000000,SHND,473065,1.18432640726558,-12.0126346350666,12.8566045902387,1.18432640726558,-12.0126346350666,12.8566045902387,2.688e-05,587
PAC Global,15486913264,50000000000,PAC,174765842,-5.68090330703389,-7.21682141575968,-5.93848704830681,-5.68090330703389,-7.21682141575968,-5.93848704830681,0.01067419,1429719
Clubcoin,0,78500000,CLUB,0,0.0,0.0,51.6060710097522,0.0,0.0,51.6060710097522,0.01435695,0
Adzcoin,65928040,84000000,ADZ,68058,0.0,-18.2910117381868,0.0,0.0,-18.2910117381868,0.0,0.00103231,0
EcoG9coin,0,10000000000,EGC,0,0.0,6.63210471592488,7.22882117010629,0.0,6.63210471592488,7.22882117010629,0.00699825,2468
Validity,4359854,9000000,VAL,12154823,-0.0526823967223614,0.881167437351344,6.96660113278374,-0.0526823967223614,0.881167437351344,6.96660113278374,2.76,160387
Yocoin,0,554925923,YOC,0,11.8441002770723,11.6983097388014,37.0728842262355,11.8441002770723,11.6983097388014,37.0728842262355,0.00084853,1780
SaluS,0,1000000,SLS,0,0.0,-6.40535401955691,2.2846560451281,0.0,-6.40535401955691,2.2846560451281,13.94,34
Evil Coin,21299910,0,EVIL,107943,0.446237115386446,0.941253655807923,0.0,0.446237115386446,0.941253655807923,0.0,0.00506778,0
Decred,13571774,21000000,DCR,1125073972,-0.993541921840852,-13.2618830838288,-21.8381715551497,-0.993541921840852,-13.2618830838288,-21.8381715551497,82.72,8890388
PIVX,65471956,65471956,PIVX,34559662,1.58475085304481,-0.214733416881391,21.1665924714944,1.58475085304481,-0.214733416881391,21.1665924714944,0.531457,282233
Trumpcoin,0,18000000,TRUMP,0,0.0,-5.42937430996162,12.0762561405849,0.0,-5.42937430996162,12.0762561405849,0.062097,180
Memetic,40484155,0,MEME,2723881,0.489097002729146,2.66449611420363,68.4430599639883,0.489097002729146,2.66449611420363,68.4430599639883,0.067283,5818
HOdlcoin,381027610,0,HODL,6493,0.0,78.5250803358896,202.049962366688,0.0,78.5250803358896,202.049962366688,1.704e-05,20
NevaCoin,5431630,0,NEVA,99091,0.0,0.0,0.0,0.0,0.0,0.0,0.01824337,0
Mojocoin,0,100000000,MOJO,0,0.0,0.394816163949507,-0.511664968517161,0.0,0.394816163949507,-0.511664968517161,0.00356283,0
Lisk,144818773,0,LSK,376477292,-0.958086194482175,-11.2411737365709,-29.2820521898612,-0.958086194482175,-11.2411737365709,-29.2820521898612,2.6,6319425
EDRCoin,3669692,0,EDRC,77095,0.0,0.0,29.7128796017615,0.0,0.0,29.7128796017615,0.02100857,0
PostCoin,0,30000000,POST,0,0.0,0.0,14.3505574476815,0.0,0.0,14.3505574476815,0.00297218,1
IPSE,0,10000000000,POST,0,-0.0695353941340496,1.69706307963981,1.99976841314039,-0.0695353941340496,1.69706307963981,1.99976841314039,0.00295498,13374
BERNcash,95531601,0,BERN,54277,0.0,1.9341392429193,2.38376198035399,0.0,1.9341392429193,2.38376198035399,0.00056816,10
DigixDAO,85096,1999999,DGD,38083438,1.04132857859714,3.38001185931065,29.2408927584152,1.04132857859714,3.38001185931065,29.2408927584152,447.75,9445
Steem,394951699,0,STEEM,183957465,-0.653536418238271,-7.74310692785434,-28.4681289566281,-0.653536418238271,-7.74310692785434,-28.4681289566281,0.465656,19556745
Espers,27426524152,50000000000,ESP,2465628,0.0,2.05929247645067,-20.2704014746582,0.0,2.05929247645067,-20.2704014746582,8.99e-05,27
FuzzBalls,0,21000000,FUZZ,0,0.0,0.0230996509305639,0.0,0.0,0.0230996509305639,0.0,0.00455984,0
HiCoin,0,10000000000,XHI,0,0.0,1.65073638956455,81.491939995603,0.0,1.65073638956455,81.491939995603,0.00013731,0
AquariusCoin,3557964,42000000,ARCO,203279,0.0,60.9748299411455,0.0,0.0,60.9748299411455,0.0,0.056414,0
SixEleven,0,611000,611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04039845,6
2GIVE,527674794,500000000,2GIVE,143153,0.0,0.0,0.0,0.0,0.0,0.0,0.00027129,0
ABC Chain,0,0,ABC,0,-0.223776478899295,9.97904104710373,85.5619250032419,-0.223776478899295,9.97904104710373,85.5619250032419,0.00279557,1591837652
LanaCoin,2297309000,7506000000,LANA,65712,1.1872374839302,15.6484272087688,4.074052954391,1.1872374839302,15.6484272087688,4.074052954391,2.86e-05,18
MarteXcoin,5246316,5000000,MXT,28322,0.0,0.0,0.599743994345364,0.0,0.0,0.599743994345364,0.00539839,0
NulleX,0,0,NLX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153869,0
Citadel,0,18500000,CTL,0,0.0,-37.6219902488418,211.106654323112,0.0,-37.6219902488418,211.106654323112,0.01730072,391
Waves,100000000,100000000,WAVES,1719843081,-1.30844758713268,-9.93615594177434,-24.047154065765,-1.30844758713268,-9.93615594177434,-24.047154065765,17.21,78307878
PWR Coin,10256013504,9920000000,PWR,348785,0.0,0.0,0.0,0.0,0.0,0.0,3.401e-05,0
ION,21294,21294,ION,42572144,0.176783449465789,2.87477700356845,85.2815778074781,0.176783449465789,2.87477700356845,85.2815778074781,1999.26,29352
GoldBlocks,0,50000000,GB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00300241,0
Debitcoin,0,999999994,DBTC,0,0.0,0.0,-25.6589779367141,0.0,0.0,-25.6589779367141,0.000826,0
Rise,0,100000000,RISE,0,0.0,0.337728402105164,0.0,0.0,0.337728402105164,0.0,0.0037912,351
ChessCoin,0,0,CHESS,0,0.0,2.04935211314094,27.3306913955708,0.0,2.04935211314094,27.3306913955708,0.01224239,0
LBRY Credits,606607548,1083202000,LBC,16391688,0.0611570975896512,-4.98096327596171,6.47324678360203,0.0611570975896512,-4.98096327596171,6.47324678360203,0.02695213,295376
PutinCoin,20204845075,2000000000,PUT,13051059,1.29399166831581,-12.7489688687057,9.20861187716815,1.29399166831581,-12.7489688687057,9.20861187716815,0.00057517,584
Syndicate,41366656,0,SYNX,9398583,1.24182308142202,-5.13888897476381,5.07250957171083,1.24182308142202,-5.13888897476381,5.07250957171083,0.227202,1
Steem Dollars,8262755,0,SBD,54094505,0.413238290918561,0.287435312165371,18.3058875427993,0.413238290918561,0.287435312165371,18.3058875427993,6.55,14865683
Ardor,998999495,998999495,ARDR,258128704,-4.33871234246105,-11.0362085508066,-33.0727210218791,-4.33871234246105,-11.0362085508066,-33.0727210218791,0.252621,5847703
Ethereum Classic,131525795,210700000,ETC,4939929501,-1.66526332577562,-7.8036127794848,-21.5563103546627,-1.66526332577562,-7.8036127794848,-21.5563103546627,37.56,757032671
First Bitcoin,0,21000000000,BIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.088088,0
Elementrem,0,0,ELE,0,1.58032598362031,-2.75113539746725,157.88404523172,1.58032598362031,-2.75113539746725,157.88404523172,0.00271564,111
Karbo,9143934,0,KRB,910902,0.0,2.07014739266216,17.3794039299663,0.0,2.07014739266216,17.3794039299663,0.100765,247
VapersCoin,0,1635124964,VPRC,0,0.0,0.0,2.96473234570809,0.0,0.0,2.96473234570809,5.15e-06,2
Stratis,131631381,128057426,STRAX,194115044,-0.42020450623146,-9.047306514942,-26.6570122727331,-0.42020450623146,-9.047306514942,-26.6570122727331,1.47,2413960
TajCoin,22527131,0,TAJ,25087,0.0,-0.152507752152372,-19.3469099093214,0.0,-0.152507752152372,-19.3469099093214,0.00111363,11
XP,1918796923,20000000000,XP,455007,1.36377560741751,-1.39929289570375,20.6978536936476,1.36377560741751,-1.39929289570375,20.6978536936476,0.00023906,28
NEO,70530000,100000000,NEO,1984220925,-0.831674430631031,-9.03304561788235,-24.7000736328397,-0.831674430631031,-9.03304561788235,-24.7000736328397,28.12,143708402
Bitcloud,37096946,200000000,BTDX,458622,0.0,14.761447234871,-0.701775968549013,0.0,14.761447234871,-0.701775968549013,0.0123628,28
NoLimitCoin,429618255,0,NLC2,1615869,25.4623778829414,12.42332629756,22.5412417752287,25.4623778829414,12.42332629756,22.5412417752287,0.00376118,6464
Pluton,1852000,20000000,PLU,7974217,0.936521486921968,-2.84477328955362,18.9794657511032,0.936521486921968,-2.84477328955362,18.9794657511032,4.29,72990
MustangCoin,659958,3000000,MST,14126,0.0,-45.4817273346116,0.0,0.0,-45.4817273346116,0.0,0.02140506,1
Proud Money,0,10000000000,PROUD,0,0.0,-3.78272570213962,20.7710468907914,0.0,-3.78272570213962,20.7710468907914,0.0007432,3
Sequence,46756502,0,SEQ,30622,0.0,0.0,6.18811357866971,0.0,0.0,6.18811357866971,0.00065494,0
PepeCash,696335798,1000000000,PEPECASH,7131005,1.21127541761558,3.17275193059972,39.5141516113767,1.21127541761558,3.17275193059972,39.5141516113767,0.01036719,46900
SingularDTV,890000000,1000000000,SNGLS,7818137,1.25555296456878,-0.162744741095645,23.6958107397849,1.25555296456878,-0.162744741095645,23.6958107397849,0.00881132,65344
Firo,12202805,21400000,FIRO,79964327,1.60220345334305,-7.39667672413423,5.43326864464932,1.60220345334305,-7.39667672413423,5.43326864464932,6.57,6188057
Cosmos,283732640,0,ATOM,6459411684,-1.20652366167531,-8.68853721686607,-14.5598716944074,-1.20652366167531,-8.68853721686607,-14.5598716944074,22.74,389996664
Jobscoin,0,20000000000,JOBS,0,0.0,-3.87076286443558,-29.5156443442947,0.0,-3.87076286443558,-29.5156443442947,1.871e-05,0
Dream21,0,1000000000,DMC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00056706,12
Zcash,11882660,21000000,ZEC,1961940012,-0.91956242942639,-8.16287959494093,-28.322956787652,-0.91956242942639,-8.16287959494093,-28.322956787652,164.53,453169718
AllSafe,11680818,15000000,ASAFE,463544,1.26466249888816,15.2290915854149,56.9109908900375,1.26466249888816,15.2290915854149,56.9109908900375,0.03968419,114
Minter,4286864204,10000000000,BIP,16444841,2.25369360817244,7.98901804458437,9.34608289682461,2.25369360817244,7.98901804458437,9.34608289682461,0.00382947,39376
Zclassic,9261218,11462487,ZCL,1608973,1.82391276125693,-0.544696524451486,28.6083501789447,1.82391276125693,-0.544696524451486,28.6083501789447,0.175177,7823
Lykke,0,1285690000,LKK,0,-2.93404648743232,-0.97548411656058,5.13092880814931,-2.93404648743232,-0.97548411656058,5.13092880814931,0.00819824,2545
Golem,1000000000,1000000000,GLM,503804854,-0.572557271497128,-6.91037974494471,-29.9045777073714,-0.572557271497128,-6.91037974494471,-29.9045777073714,0.502491,3420197
Bitcurrency,274594138,0,BC,291375,0.0,12.3628099731864,13.5074857268549,0.0,12.3628099731864,13.5074857268549,0.00108265,0
Internet of People,0,21000000,IOP,0,-3.25605432074671,-0.30730235331337,28.8103886817213,-3.25605432074671,-0.30730235331337,28.8103886817213,0.064638,77
Veros,979327,10000000,VRS,1273966,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0
Hush,10427077,21000000,HUSH,1389798,0.958325256666275,1.58209386909886,38.9710643059925,0.958325256666275,1.58209386909886,38.9710643059925,0.133287,256
Kurrent,0,228000000,KURT,0,0.0,-4.54321891014477,-12.4290973504689,0.0,-4.54321891014477,-12.4290973504689,0.00190915,0
Pascal,34888575,42000000,PASC,1915338,1.1071670541612,-8.08413693389312,8.07781831985172,1.1071670541612,-8.08413693389312,8.07781831985172,0.05513,28748
Eternity,9526449,0,ENT,349467,0.0,0.0,0.0,0.0,0.0,0.0,0.03668388,4
Incent,0,46016625,INCNT,0,1.08742671260278,0.426777023917307,3.05308785709535,1.08742671260278,0.426777023917307,3.05308785709535,0.074065,161515
Decent,54746076,73197775,DCT,367138,0.0,5.59729107308072,20.1634512931126,0.0,5.59729107308072,20.1634512931126,0.0067062,17
vSlice,83008630,100000000,VSL,57386,0.0,0.0,0.0,0.0,0.0,0.0,0.00069132,0
Dollar INTERNATIONAL,0,77000000000,DOLLAR,0,1.4285848988116,1.39614969476179,25.026591832984,1.4285848988116,1.39614969476179,25.026591832984,0.32508,300
Obyte,783110,1000000,GBYTE,17713026,0.410006678921997,1.52664480436668,0.455864326848615,0.410006678921997,1.52664480436668,0.455864326848615,22.55,452207
Terra,379777701,852810881,LUNA,25241845171,-0.859931204737387,-8.2643517156756,2.91525948810558,-0.859931204737387,-8.2643517156756,2.91525948810558,66.19,2937555619
Wings,91365417,100000000,WINGS,3563657,-0.956308339146967,0.603270455001489,8.17250084593864,-0.956308339146967,0.603270455001489,8.17250084593864,0.03892996,14749
InflationCoin,0,0,IFLT,0,0.0,-64.4371996531066,25.5743946218152,0.0,-64.4371996531066,25.5743946218152,2e-06,4
Alias,26826858,20000000,ALIAS,5514544,7.06941565780019,2.52795813677285,20.8482508958482,7.06941565780019,2.52795813677285,20.8482508958482,0.205561,311
Bitconnect,0,28000000,BCC,0,0.0,0.0,-8.55490607491089,0.0,0.0,-8.55490607491089,1.74,1
iBank,0,44333333,IBANK,0,0.0,0.0,-13.806546762591,0.0,0.0,-13.806546762591,0.00134141,0
Maker,901311,988620,MKR,2261811424,-0.739942519560701,-7.72553374655901,-15.787979120268,-0.739942519560701,-7.72553374655901,-15.787979120268,2503.09,85961825
Komodo,128990964,200000000,KMD,170475467,-1.67796103714362,21.2324402297293,26.028693189517,-1.67796103714362,21.2324402297293,26.028693189517,1.19,71262005
Waves Community Token,0,10000000,WCT,0,0.31685580201301,0.644427425269916,-1.62015676205548,0.31685580201301,0.644427425269916,-1.62015676205548,0.162819,1669
Global Cryptocurrency,0,2400000000,GCC,0,0.0,0.0,27.443480895032,0.0,0.0,27.443480895032,0.00117799,163
BOAT,76330049,0,BOAT,48157,0.0,0.0,0.0,0.0,0.0,0.0,0.0006309,1
Centurion,0,250000000,CNT,0,0.0,0.0,4.24041790966365,0.0,0.0,4.24041790966365,0.00025362,0
MARKYT,0,450000000,MAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00317456,32
Melon,1453964,1824437,MLN,155404252,5.38042225755918,0.48767177323652,1.67950474839883,5.38042225755918,0.48767177323652,1.67950474839883,102.32,17837989
Partner,7927983649,20000000000,PRC,2645400,0.0,0.0,0.0,0.0,0.0,0.0,0.00033068,0
chrono.tech,710113,710113,TIME,12233264,1.64240050725843,-1.28427951121028,11.9382870233507,1.64240050725843,-1.28427951121028,11.9382870233507,17.41,125969
Swarm City,8536073,8536073,SWT,417577,0.485060268578648,223.497281424125,104.135756453436,0.485060268578648,223.497281424125,104.135756453436,0.04891909,79
MarxCoin,0,0,MARX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150462,0
Visio,0,62000000,VISIO,0,0.0372343507968942,11.5510530105031,109.515961167175,0.0372343507968942,11.5510530105031,109.515961167175,0.00037307,6
Nano,133248290,133248290,NANO,497218863,-1.28339739519188,-9.5503597639117,-26.3797522274437,-1.28339739519188,-9.5503597639117,-26.3797522274437,3.72,22063550
Zero,10283116,17000000,ZER,1127473,-0.0556278356153025,4.08502420548297,25.2250739351566,-0.0556278356153025,4.08502420548297,25.2250739351566,0.108998,29542
Netko,12995590,0,NETKO,388526,0.0,0.0,157.29423865651,0.0,0.0,157.29423865651,0.02989674,0
Ark,161781370,0,ARK,208341919,-1.13592055939879,-8.33944643108172,-32.3829278546605,-1.13592055939879,-8.33944643108172,-32.3829278546605,1.28,1897093
Dynamic,15380865,0,DYN,7240489,1.27457097259879,-23.0409839849764,8.414381456781,1.27457097259879,-23.0409839849764,8.414381456781,0.475304,59
Tokes,0,1000000000,TKS,0,0.0,0.0,-56.3066502767453,0.0,0.0,-56.3066502767453,0.00688385,1
Mercury,100000000,0,MER,752653,0.0,2.15165307129103,15.7485484016636,0.0,2.15165307129103,15.7485484016636,0.00752653,1459
Edgeless,115146962,132046997,EDG,457895,-0.880943784200158,1.64631338103459,11.3719030261196,-0.880943784200158,1.64631338103459,11.3719030261196,0.00397661,13
